rating,time,software_type,author,country_id,language,content,url,version,Sentiment(From Appbot),review,,,,
3,2016-08-08T06:07:29.000Z,google_play,A Google user,134,en,Sometimes works. Often out of date,https://appbot.co/apps/1392427-syncthing/reviews/2852894282,None,negative,,,,,
3,2016/8/7,google_play,Alex Haslam,134,en,Sometimes works. Often out of date,https://appbot.co/apps/1392427-syncthing/reviews/470339003,None,negative,,,,,
4,2016-08-04T13:53:50.000Z,google_play,A Google user,134,en,ok at the moment,https://appbot.co/apps/1392427-syncthing/reviews/2852894283,None,neutral,,,,,
4,2016/8/4,google_play,kev ward,134,en,ok at the moment,https://appbot.co/apps/1392427-syncthing/reviews/470339004,None,mixed,,,,,
5,2016-08-03T18:24:18.000Z,google_play,Un utilisateur de Google,138,fr,Une fois configuré (dommage qu'on ne puisse pas partager un dossier sans partager la machine) simple et fiable !,https://appbot.co/apps/1392427-syncthing/reviews/2852895688,None,positive,,,,,
5,2016-08-03T17:21:13.000Z,google_play,Un utente Google,145,it,Ottima,https://appbot.co/apps/1392427-syncthing/reviews/2852896205,None,positive,,,,,
5,2016-08-03T05:45:32.000Z,google_play,Google 用户,129,en,awesome,https://appbot.co/apps/1392427-syncthing/reviews/2852896061,None,positive,,,,,
5,2016/8/3,google_play,Jonas Fourquier,138,fr,Une fois configuré (dommage qu'on ne puisse pas partager un dossier sans partager la machine) simple et fiable !,https://appbot.co/apps/1392427-syncthing/reviews/470339668,None,positive,,,,,
5,2016/8/3,google_play,Andrea Vicenzino,145,it,Ottima,https://appbot.co/apps/1392427-syncthing/reviews/470339993,None,positive,,,,,
5,2016-08-02T01:39:46.000Z,google_play,Google 用户,129,en,An amazing software to transfer files between mobile and PC.,https://appbot.co/apps/1392427-syncthing/reviews/2852896063,None,positive,,,,,
4,2016-08-02T00:47:34.000Z,google_play,A Google user,134,en,Being able to sync to anywhere o an SD card would be worth 5 stars,https://appbot.co/apps/1392427-syncthing/reviews/2852894284,None,neutral,,,,,
5,2016/8/2,google_play,JX Wang,129,en,awesome,https://appbot.co/apps/1392427-syncthing/reviews/470339888,None,positive,,,,,
5,2016/8/2,google_play,Lugarius Reloaded,139,de,BestSync,https://appbot.co/apps/1392427-syncthing/reviews/470340705,None,neutral,,,,,
5,2016/8/2,google_play,Саша Данилов,156,ru,Спасибо за прекрасное приложение. я подключил SD-карту как встроенную память и всё работает. Thank you for a wonderful app. I plugged the SD-card as a internal storage and all works.,https://appbot.co/apps/1392427-syncthing/reviews/470342027,None,positive,,,,,
5,2016/8/2,google_play,ILIS Q,156,en,"Please, add opportunity to access all folders on sd card. Android 6.",https://appbot.co/apps/1392427-syncthing/reviews/470342166,None,neutral,,,,,
5,2016-08-01T21:33:43.000Z,google_play,A Google user,134,en,"syncthing works great to sync data between my android, linux, and mac devices seamlessly. although the initial setup may be slightly tricky, after initialization, it's a great alternative to using cloud services, protecting your privacy, and not constraining you to a few gigabytes of storage.",https://appbot.co/apps/1392427-syncthing/reviews/2852894286,None,positive,,,,,
4,2016/8/1,google_play,Francois Ste-Marie,134,en,Being able to sync to anywhere o an SD card would be worth 5 stars,https://appbot.co/apps/1392427-syncthing/reviews/470339005,None,positive,,,,,
5,2016/8/1,google_play,Xinfeng Li,129,en,An amazing software to transfer files between mobile and PC.,https://appbot.co/apps/1392427-syncthing/reviews/470339889,None,positive,,,,,
5,2016/7/31,google_play,Agustín Contreras Moiraghi Raselli,160,es,Perfecto para pasar archivos pesados,https://appbot.co/apps/1392427-syncthing/reviews/470342964,None,positive,,,,,
5,2016/7/30,google_play,lux,156,ru,Каееф,https://appbot.co/apps/1392427-syncthing/reviews/470342173,None,positive,,,,,
5,2016-07-28T18:41:43.000Z,google_play,A Google user,134,en,"Its impressive so far. Better than bittorrent's sync (which charges $40 for the full mode now) in my opinion. Hopefully developers keep it open source or affordable at least ! I absolutely plan on donating when I get paid & will continue to support syncthing & other companies like these developers ! Everyone deserves to make $ , especially developers who build such great software, still it's nice to see developers  (or people in general) who care more about their work than how much they can sell it for !",https://appbot.co/apps/1392427-syncthing/reviews/2852894289,None,positive,,,,,
5,2016/7/28,google_play,Nathaniel Adams,134,en,"Its impressive so far. Better than bittorrent's sync (which charges $40 for the full mode now) in my opinion. Hopefully developers keep it open source or affordable at least ! I absolutely plan on donating when I get paid &amp; will continue to support syncthing &amp; other companies like these developers ! Everyone deserves to make $ , especially developers who build such great software, still it's nice to see developers  (or people in general) who care more about their work than how much they can sell it for !",https://appbot.co/apps/1392427-syncthing/reviews/470339007,None,positive,,,,,
5,2016-07-27T17:09:28.000Z,google_play,A Google user,134,en,"Used to have a few bugs, now they are fixed and this app reliably syncs my folders across devices. Very useful!",https://appbot.co/apps/1392427-syncthing/reviews/2852894290,None,neutral,,,,,
5,2016/7/27,google_play,Corey Vollmer,134,en,"Used to have a few bugs, now they are fixed and this app reliably syncs my folders across devices. Very useful!",https://appbot.co/apps/1392427-syncthing/reviews/470339008,None,positive,,,,,
5,2016-07-26T10:34:16.000Z,google_play,Een Google-gebruiker,133,nl,Beste synchronisatie app,https://appbot.co/apps/1392427-syncthing/reviews/2852895492,None,positive,,,,,
5,2016-07-26T07:46:50.000Z,google_play,A Google user,134,en,"While it may take a little bit to learn and setup syncthing, this is the best way to backup your important files to any other machine (even a Raspberry Pi). Thank you for making syncthing available on android.",https://appbot.co/apps/1392427-syncthing/reviews/2852894291,None,positive,,,,,
5,2016/7/26,google_play,Johnny Alhwayek,134,en,"While it may take a little bit to learn and setup syncthing, this is the best way to backup your important files to any other machine (even a Raspberry Pi). Thank you for making syncthing available on android.",https://appbot.co/apps/1392427-syncthing/reviews/470339009,None,positive,,,,,
5,2016/7/26,google_play,Lieven Tytgat,133,nl,Beste synchronisatie app,https://appbot.co/apps/1392427-syncthing/reviews/470339607,None,positive,,,,,
2,2016-07-25T23:59:11.000Z,google_play,A Google user,134,en,"Doesn't work with external SD card, and doesn't tell you why. Find out it's because it requires to write files into the directories it syncs. That's a major showstopper. And apparently the app can't create those files on the external SD card... App also needs to be restarted after every little change, like adding a folder, very annoying. Looks like it has potential  if one can live with the serious limitations.",https://appbot.co/apps/1392427-syncthing/reviews/2852894292,None,negative,,,,,
5,2016-07-25T12:16:43.000Z,google_play,A Google user,134,en,"Syncthing handles file sync for me across multiple devices running Windows, Linux and Android for about 2 years now. Everything works like a charm, Android client is intuitive, BS-free and does exactly what it has to do. Very easy on battery, I have never experienced any issues, though others reported some, maybe more ROM-dependent issue. No problems with external SD-card access, blazingly fast LAN-sync, diverse file versioning and constant improvements. If you need a decent sync solution, look no further. P. S. If you are unable to set up sync, just RTFM, don't blame the software.",https://appbot.co/apps/1392427-syncthing/reviews/2852894293,None,positive,,,,,
5,2016/7/25,google_play,Andselisk,134,en,"Syncthing handles file sync for me across multiple devices running Windows, Linux and Android for about 2 years now. Everything works like a charm, Android client is intuitive, BS-free and does exactly what it has to do. Very easy on battery, I have never experienced any issues, though others reported some, maybe more ROM-dependent issue. No problems with external SD-card access, blazingly fast LAN-sync, diverse file versioning and constant improvements. If you need a decent sync solution, look no further. P. S. If you are unable to set up sync, just RTFM, don't blame the software.",https://appbot.co/apps/1392427-syncthing/reviews/470339011,None,positive,,,,,
5,2016-07-24T17:19:13.000Z,google_play,Un utilisateur de Google,138,fr,Simple et efficace cette appli vous évitera de perdre vos données !,https://appbot.co/apps/1392427-syncthing/reviews/2852895702,None,neutral,,,,,
5,2016-07-24T16:21:13.000Z,google_play,A Google user,134,en,Synching is great and this app is awesome. I have it set to only turn on when the phone is charging in order to eliminate the battery drain.,https://appbot.co/apps/1392427-syncthing/reviews/2852894294,None,mixed,,,,,
5,2016/7/24,google_play,Tanner Hart,134,en,Synching is great and this app is awesome. I have it set to only turn on when the phone is charging in order to eliminate the battery drain.,https://appbot.co/apps/1392427-syncthing/reviews/470339012,None,neutral,,,,,
5,2016/7/24,google_play,AZEK AZEK Taher,138,fr,Simple et efficace cette appli vous évitera de perdre vos données !,https://appbot.co/apps/1392427-syncthing/reviews/470339669,None,positive,,,,,
5,2016/7/24,google_play,Антон К,156,en,Thank you,https://appbot.co/apps/1392427-syncthing/reviews/470342176,None,positive,,,,,
5,2016-07-22T06:20:26.000Z,google_play,A Google user,134,en,"BTSync sucks, syncthing is better.",https://appbot.co/apps/1392427-syncthing/reviews/2852894295,None,mixed,,,,,
5,2016-07-21T21:42:02.000Z,google_play,A Google user,134,en,"Tried many sync programs. This one is absolutely the cleanest, working flawlessly. Right now we need 0.14 version for Android because it's not compatible with 0.13.",https://appbot.co/apps/1392427-syncthing/reviews/2852894296,None,positive,,,,,
5,2016-07-21T19:56:12.000Z,google_play,A Google user,134,en,Plus upgrade this client to the v0. 14 Synching release b/c the protocol has changed and isn't backwards compatible.,https://appbot.co/apps/1392427-syncthing/reviews/2852894298,None,mixed,,,,,
5,2016-07-21T18:19:24.000Z,google_play,Un utente Google,145,it,Ne ho provate diverse e con questa ho risolto i miei problemi. Ho sincronizzato gli stesso file circa 10gb con tutti i miei colleghi senza nessun problema l'unica pecca leggermente complicata la configurazione,https://appbot.co/apps/1392427-syncthing/reviews/2852896206,None,positive,,,,,
5,2016-07-21T01:32:14.000Z,google_play,Un utilisateur de Google,138,fr,Need la mise à jour car inutilisable pour le moment. Autrement c'est le top.,https://appbot.co/apps/1392427-syncthing/reviews/2852895706,None,mixed,,,,,
5,2016/7/21,google_play,Meow Meow,134,en,"BTSync sucks, syncthing is better.",https://appbot.co/apps/1392427-syncthing/reviews/470339013,None,mixed,,,,,
5,2016/7/21,google_play,Brian,134,en,Awesome,https://appbot.co/apps/1392427-syncthing/reviews/470339014,None,positive,,,,,
5,2016/7/21,google_play,trancephorm3123,134,en,"Tried many sync programs. This one is absolutely the cleanest, working flawlessly. Right now we need 0.14 version for Android because it's not compatible with 0.13.",https://appbot.co/apps/1392427-syncthing/reviews/470339015,None,positive,,,,,
